"","season","region","beta","eta","mu","sigma1","sigma2","kappa"
"534",2021,"South Dakota",-4.95727914212102,0.285250530621355,22.5208491057715,1.5831338174391,0.993521691145066,1578.71917666576
"535",2022,"South Dakota",-4.96820151963784,0.437913403600392,16.6208773842468,0.818917811151562,1.75058197637497,2296.00517842404
"536",2010,"Tennessee",-7.34564544949675,1.47926992086884,19.2159757068875,2.39192668386265,1.87373959860901,800.488238312953
"537",2011,"Tennessee",-8.18909338780745,1.37003018760775,30.5512623969799,3.13979157052813,2.5716642009849,741.352762779712
"538",2012,"Tennessee",-7.18773305690868,1.45621827053749,20.0885422561635,2.18908140706719,2.61047781274807,403.948422416323
"539",2013,"Tennessee",-6.68978050433543,1.34921278904681,22.1794695543057,1.6068059379319,2.17207267049819,1117.03626181124
"540",2014,"Tennessee",-5.91742175795812,1.13382467966388,21.6428314793676,1.55587885489342,2.09097149247424,591.002658318237
"541",2015,"Tennessee",-6.2209304303412,0.964820198760548,34.8750553761582,2.89594988044034,2.83368915209719,1304.73024842519
"542",2016,"Tennessee",-6.35146738601281,1.24457998459295,31.1602795735264,3.10382718701099,2.33326985493448,545.973302240349
"543",2017,"Tennessee",-5.70277549052522,1.12821649790997,25.6800378262162,2.11124297942834,1.5396898533448,923.890790808969
"544",2018,"Tennessee",-5.64442232533452,0.912148608085293,27.2518935895994,2.32405154894634,2.24563956327374,873.438417179728
"545",2019,"Tennessee",-4.66761182749605,0.931529310818014,22.1087719745368,1.80772393746644,2.43657985067802,475.535166464958
"546",2020,"Tennessee",-5.39317274814665,0.105847828287182,13.5585920330427,3.33984012721352,21.9383690935806,1346.83851397193
"547",2021,"Tennessee",-4.72309183879963,0.0844286772344145,21.2072999657787,3.57968552558806,3.21547885645415,356.044781756542
"548",2022,"Tennessee",-3.88500255865839,0.660210549106653,15.0356664409079,1.4216584427539,1.60020774332907,1973.15681188316
"549",2010,"Texas",-4.26449372786547,0.478128994796494,20.1738860884801,2.10729588425677,1.24582985148728,997.865102295918
"550",2011,"Texas",-5.06710932298928,0.395788380277976,30.1518822872602,3.12129779091635,3.03099837708076,1981.56671320217
"551",2012,"Texas",-3.96930913422967,0.445454061336064,21.7065500280121,1.61687107805601,1.82061478514707,2067.51096806112
"552",2013,"Texas",-3.68445180118362,0.266127297170505,20.1359195059729,1.11025831439646,1.84553743710923,734.240680071347
"553",2014,"Texas",-3.99670698700655,0.578021179910381,20.1837353783434,1.05990437723697,2.19183268035117,843.793046540927
"554",2015,"Texas",-5.11527355566177,0.783694834609136,21.6713799257248,2.61716808509155,3.12018397812663,2266.16801860318
"555",2016,"Texas",-3.96505900350297,0.48023567574664,28.212454645487,1.84058104907851,1.66527949950622,1006.05352307128
"556",2017,"Texas",-4.14555769730978,0.856630598499848,24.3592757518925,1.97638086938706,1.81033214490735,1129.78192575141
"557",2018,"Texas",-4.01950198187587,0.534133591543446,29.2996458357545,2.24101179548915,1.73381399364956,1074.79550722802
"558",2019,"Texas",-4.28482062035816,0.838569995403486,24.4232826152639,2.22643909932217,2.11874451015564,566.481729099379
"559",2020,"Texas",-5.22306285572265,0.111169571913286,16.4487751337205,2.68525320666909,22.6297298368066,1260.81864325256
"560",2021,"Texas",-3.63679936259747,-0.0989516223685525,24.0604591480796,1.06848843275197,0.16858357138854,2145.93983255388
"561",2022,"Texas",-3.62312093729334,0.288518700617979,15.1886897374563,1.72148758282948,1.81918599540429,2416.76929589463
"562",2010,"Utah",-5.88657003744734,0.668080411229533,21.8933664674279,2.61202992945464,1.64611415428895,941.135274213427
"563",2011,"Utah",-6.95695992777698,1.22832683757458,22.743717893423,2.76685882909204,3.55931691269079,1118.09724843085
"564",2012,"Utah",-4.3726958375812,0.483144883037426,22.1455550562636,1.48644917373699,1.99339841221346,2200.53116798661
"565",2013,"Utah",-5.39818567685996,0.721261199961039,25.2102980372352,2.56061530096467,2.4899136288556,204.640551755897
"566",2014,"Utah",-4.60330228170935,0.408241215324287,21.2361324239432,1.57871516670789,2.36838632480974,1141.99548929569
"567",2015,"Utah",-4.75105009515233,0.335336508174074,31.1996558322628,2.33395450361426,1.78396942220902,1955.47039544766
"568",2016,"Utah",-5.15935544296654,0.569704219498859,22.2559178164808,1.60405369362766,1.47561109027735,1159.62627347597
"569",2017,"Utah",-5.95244901411806,0.83553218456544,21.7421292700493,0.641405686575472,2.63793819366766,782.090540094738
"570",2018,"Utah",-7.35130878620178,1.4840536091684,25.394716154206,2.74011954927941,3.29507236310891,406.429819578256
"571",2019,"Utah",-4.73292626433663,0.774989830896528,29.2254909406079,2.51764726518538,1.67267893152181,1174.65196134502
"572",2020,"Utah",-5.60764054949307,0.095336680370305,17.9812333785575,2.79951494672341,23.3033802033484,1650.43604338872
"573",2021,"Utah",-5.44129777667049,0.646661827463583,45.5901464593163,4.55836570691274,-0.208391197393999,258.395328695272
"574",2022,"Utah",-3.86227269705301,0.127478691214048,19.0149159997571,1.33392909842437,0.991670725989081,1391.58552976475
"575",2010,"Vermont",-4.71158391209902,-0.026541912195468,21.9523071461619,2.56840544157103,2.0255009383091,1484.72112667169
"576",2011,"Vermont",-4.43146566854733,-0.237177167425204,36.7896162655861,2.86299754921681,1.55977556335621,1588.94120423407
"577",2012,"Vermont",-4.2841695482287,0.324492238719267,21.1521108152223,0.426277879723143,2.51198857011724,994.782109612237
"578",2013,"Vermont",-4.01696942125664,-0.0557675463821991,21.1501100455322,0.162030717502949,2.33695089679177,939.331324332538
"579",2014,"Vermont",-7.5545625066001,1.46098460329727,31.5047292134404,3.54682881530167,2.4174929230454,226.357851284604
"580",2015,"Vermont",-5.11787960252484,0.323105873571174,33.8368298989701,2.41894472171813,1.63215946135762,1159.19058147776
"581",2016,"Vermont",-4.89026657461971,-0.177053545210791,26.6569415110374,1.18657505172535,2.3750978377406,728.324625126746
"582",2017,"Vermont",-4.89312267594016,0.540934615148604,25.6833073676813,1.46487028767696,2.64467884556939,1090.25121387511
"583",2018,"Vermont",-4.51097335955715,0.327848019642747,25.720989690724,1.5218078272927,1.94041697049961,633.358084912894
"584",2019,"Vermont",-5.15358855650114,0.784466179417882,31.9519061287952,2.41859947447124,1.64404901766432,1281.52607162331
"585",2020,"Vermont",-5.12988893548244,-0.310450197992609,14.8142579611675,1.2378876589862,1.76647296773444,2907.9867202318
"586",2021,"Vermont",-5.79460506795913,0.271192474074978,13.1409347578907,3.94043446068248,3.22915544186367,1496.2254691791
"587",2022,"Vermont",-5.07564060245383,0.803268850270271,19.9547417997464,1.35237748478229,0.717698716312496,1773.2348804673
"588",2010,"Virginia",-4.6536216923491,0.516084161871115,19.373032133335,1.88190843839736,1.51695495939763,2478.87440694969
"589",2011,"Virginia",-5.27361555092697,0.209541626445769,21.214064496808,2.56271438049257,2.9592982414162,8508.42768240861
"590",2012,"Virginia",-4.61341445642256,0.605370747751272,21.2693909124317,1.39354748319621,2.20862570829558,1041.76883054832
"591",2013,"Virginia",-4.57481735016593,0.302255610539144,23.97364045062,1.82441326991775,2.08884893174533,2841.63626294839
"592",2014,"Virginia",-4.29869664816414,0.616115317589944,21.2420707841523,0.810738346745606,1.55057225093033,1030.66173451994
"593",2015,"Virginia",-5.33049946589379,0.583026872689127,32.9332803274463,3.10527263291389,2.57512508878696,2204.42597187887
"594",2016,"Virginia",-4.86317463019626,0.593913050287681,31.0705735440536,2.7177940993349,1.52194203143947,1716.68350455888
"595",2017,"Virginia",-4.67407747400267,0.844864269584951,26.9760996080771,1.92737625518716,1.80836906462092,821.014071630744
"596",2018,"Virginia",-4.60400316901644,0.665795059087142,30.7405969858174,2.43075299003382,1.63203515224688,1496.56663165708
"597",2019,"Virginia",-4.98216070270286,0.949894892975292,29.6092979867535,2.62981721087863,1.84938302259327,1440.05581443423
"598",2020,"Virginia",-5.41248291048538,2.16840434497101e-19,19.1509870736703,2.64924803304554,22.6929280007498,1845.85040419098
"599",2021,"Virginia",-4.53091604958068,0.0761865432911867,9.00128967785917,-9.2910904030356,4.13081386894106,105.874251927647
"600",2022,"Virginia",-3.76439559675014,0.348418595249069,14.33448965373,1.16631993904796,1.91940920798722,2518.71120358671
"601",2010,"Washington",-8.99706724020634,1.67900832397449,23.5436964055006,3.3388726159962,2.30817955212538,310.344440550512
"602",2011,"Washington",-10.3376680994542,1.81884084939654,31.793804416766,3.13797734778259,3.11943778909133,663.99270085349
"603",2012,"Washington",-5.75453909676172,0.773222167826669,24.5701872572496,2.06263859420677,1.8017472913911,2170.84595201087
"604",2013,"Washington",-5.53627641069094,0.610177106420445,22.0689371480106,0.774003309641382,2.00033029607259,1633.19007962556
"605",2014,"Washington",-5.56136911262727,0.776616372450027,23.475998857004,1.73154634907517,1.97720356931906,473.537228707436
"606",2015,"Washington",-5.71110720881057,0.569177470244517,30.1357565367392,1.73604434310903,1.83556825367121,1457.08805034954
"607",2016,"Washington",-5.85547457948748,0.88147343083542,22.3512691238752,1.3522403933883,1.73928498610124,1312.93007347373
"608",2017,"Washington",-5.69529198195591,0.980892447578862,21.0901049715718,-0.0350651222493074,2.35782564306553,924.398503357003
"609",2018,"Washington",-5.69920443232015,0.854971907457894,32.5701235790713,2.29674210450005,1.00494988210048,1917.45675272274
"610",2019,"Washington",-6.23466403429886,1.26685642653957,20.8317149028808,1.931280482208,2.88431082912167,276.111844909588
"611",2020,"Washington",-6.04517032319375,0.0929831491563883,15.1293857579041,2.80838238755697,21.4242352405906,4097.40857842814
"612",2021,"Washington",-5.04961259017667,0.119253489338706,23.5049480120408,3.07110174898765,3.87710279085813,613.390169638434
"613",2022,"Washington",-4.37632901289354,0.896616705250092,16.7582238073349,0.946649593322035,1.33042842442417,1952.60480460207
"614",2010,"West Virginia",-5.66425657193521,0.786226796244382,22.0149797654044,2.96466110874147,1.52006792061702,435.534901249519
"615",2011,"West Virginia",-6.75583609317482,0.699094529398117,31.1022761790001,3.46141605652692,2.20650211470349,2476.15084030163
"616",2012,"West Virginia",-5.77038379044745,0.993164363619776,21.2415926506528,1.11106601031308,2.20560825969313,845.996384716593
"617",2013,"West Virginia",-5.78377874106559,0.884295350490951,24.5268965725341,1.80534326851035,1.82971127569554,1456.5390608189
"618",2014,"West Virginia",-5.11387881330859,0.910035616877995,22.3221376585893,1.26901946917717,2.11868168646708,700.782976817524
"619",2015,"West Virginia",-5.44995652592463,0.558859788972812,36.7370348575549,2.94916927993638,1.67728769713146,1584.12367425236
"620",2016,"West Virginia",-6.10181225359035,0.98671798718144,32.7034511517241,2.94579237080884,1.17601654495752,990.537440219862
"621",2017,"West Virginia",-5.86542834043727,1.15066254520957,24.167517687029,1.94075444270601,2.25242621720746,557.509027720925
"622",2018,"West Virginia",-5.67409761456731,0.985569605862554,29.8097963269362,2.37418854714612,1.86933753277757,869.773270172168
"623",2019,"West Virginia",-5.24755523609718,0.970795485194935,29.4740454090167,2.26956692268775,1.47643453978055,583.493988662907
"624",2020,"West Virginia",-5.45220957366883,0.149734333365262,7.00001595122444,-14.2822996295474,2.7922753887266,791.814562238658
"625",2021,"West Virginia",-5.90222291971275,0.588712653654536,25.2422187430872,2.88592682271515,3.06822294689105,1033.32880795683
"626",2022,"West Virginia",-4.34597586795475,0.159695060765034,12.1606796586852,0.205255207483895,2.7488667493383,392.547562319388
"627",2010,"Wisconsin",-5.62686220979409,0.731878120522092,23.308774093037,2.50130441664281,1.0326509042894,613.885511710776
"628",2011,"Wisconsin",-5.93232552315926,0.484402879622102,31.797537386343,2.77804161347619,1.51965209526794,1520.52208971535
"629",2012,"Wisconsin",-5.97392913027267,0.973097007365127,22.3198991994384,1.67612884668407,2.08860408870294,543.320379198596
"630",2013,"Wisconsin",-6.80860034099097,1.14107712109908,31.3989873394434,3.0414787841231,2.47916579985526,675.578741483313
"631",2014,"Wisconsin",-6.85456784990707,1.2967474764235,21.9268061438027,2.56798194089505,3.01652490774548,426.52748849547
"632",2015,"Wisconsin",-7.4150131311854,1.32521018137045,33.8581926757084,3.41966691373502,2.60248011659681,529.981087882918
"633",2016,"Wisconsin",-6.27595913672091,0.989375816309886,30.608614554045,2.9292936610355,2.12982296256651,1070.63055956127
"634",2017,"Wisconsin",-7.00016832758925,1.34395214309059,27.239520983657,2.99747291166876,2.71538205902517,449.006364825071
"635",2018,"Wisconsin",-6.14301279536591,0.904517920415651,31.0632500382283,3.09341099379712,2.68802803204243,1355.56101265842
"636",2019,"Wisconsin",-5.18589128064172,0.829484689470034,31.4253098468306,2.65483061446127,2.22169754566453,694.020515250715
"637",2020,"Wisconsin",-5.24079345588346,0.428042873202179,-146.99936808928,2.00760451799596,4.54407357383422,2310.52412219334
"638",2021,"Wisconsin",-5.53356901701302,0.238351958342618,17.3509529184638,3.00461169049494,3.32880572033913,1388.05684194459
"639",2022,"Wisconsin",-4.57930344849768,0.400712981072608,17.947572194852,1.41389234530861,1.19994307386108,2684.14088633244
"640",2010,"Wyoming",-5.75667563511706,0.806674489219752,19.1601704819449,1.76413754877226,1.68636525746407,1017.5397046833
"641",2011,"Wyoming",-7.15548955976402,1.02177294810919,34.0888508824385,3.23770200501858,1.9505102529662,1411.36918741519
"642",2012,"Wyoming",-7.03522963663317,1.44592768527844,23.1068871498116,2.12757305186888,2.09334841183517,501.268688206773
"643",2013,"Wyoming",-6.66838688644415,1.06901633857911,24.9200456181653,2.1257093383767,1.84291829233182,1087.53690382007
"644",2014,"Wyoming",-6.54420211766063,1.12709979751606,25.1562012609458,2.32793799502421,2.41454662760878,1190.9280889441
"645",2015,"Wyoming",-6.19518650495017,0.844532024094942,33.7919239502118,2.53498199197105,1.75874359801641,1001.43347006365
"646",2016,"Wyoming",-5.83765202251197,0.867193714974399,25.8490842517947,1.95651634703486,2.33212077449598,869.543665265005
"647",2017,"Wyoming",-5.2696338804952,1.00377094041332,27.1603742175075,2.1982283946769,1.89353020285719,680.032450603273
"648",2018,"Wyoming",-7.02786664085113,1.37255217048319,31.0316542053567,2.94441766940742,1.72527449458941,360.965308779237
"649",2019,"Wyoming",-6.25842742585476,1.22234490077412,26.4941592100297,2.33940585164636,2.39242330982354,650.248428692076
"650",2020,"Wyoming",-6.89013772039621,0.72584667388263,6.50832072979484,0.76301005553102,4.33267782821814,1746.22031221359
"651",2021,"Wyoming",-4.85791119694323,0.286825252804587,23.0023346520034,2.80449369932006,2.40927828194199,386.263389532334
"652",2022,"Wyoming",-4.49008151335197,0.633593694053588,16.8366965903709,1.3600419300119,1.89480081163475,335.452601715429
"653",2010,"New York City",-4.65065867047197,0.268530296638234,12.2564991483511,1.64506731058282,2.37552548220419,3830.62013417668
"654",2011,"New York City",-4.95178926379308,0.237352136845078,17.693851285613,1.98000761346734,3.27100470018413,6450.60657246378
"655",2012,"New York City",-4.36203898236631,0.360742703697577,22.5698635058697,1.54468160884276,2.11768861721556,3429.91276012541
"656",2013,"New York City",-5.19412183427222,0.552592903631843,24.0930946637724,2.59037784068391,3.02533471346936,1663.30736271114
"657",2014,"New York City",-4.38048062760523,-0.0515982441832293,23.3401056110078,1.94065098170668,1.9872957405465,3026.44768905291
"658",2015,"New York City",-4.58319702818408,0.157559853101824,31.225747855624,2.48958126777913,1.95626742443523,4922.15429144307
"659",2016,"New York City",-4.44561360613942,0.181491373119084,21.847837103984,1.82920134030605,2.39103278965739,2817.97709232469
"660",2017,"New York City",-4.24610678400317,0.554600877797636,27.4932500228515,1.75089448729069,1.04715906802729,1495.40568301145
"661",2018,"New York City",-4.60034902297637,0.353561934139366,23.7342948882492,2.33402223532242,2.52403225697329,3793.32869752582
"662",2019,"New York City",-4.86530240781829,0.925710398699127,34.9571998409997,2.89276462469545,1.08426098375689,314.769102202152
"663",2020,"New York City",-5.29190528260911,0.17339342559263,110.860763305654,4.4557851575018,22.5580270600781,6752.34755300944
"664",2021,"New York City",-4.87310850045861,0.0981331969417676,13.074441855379,2.68292253196376,23.2846194553804,346.633539789007
"665",2022,"New York City",-3.45868349481414,0.367258579876566,16.3307493985337,1.27841335453499,1.94623777511427,367.872860037886
"666",2011,"Virgin Islands",-6.69259435068676,-0.0721599889880586,38.197171790445,1.90529579951404,18.88627895,70.4314079430592
"667",2012,"Virgin Islands",-6.01125260999073,-0.0151605313841612,18.5553844607716,20.8288800082,24.6956325,37.3804059899701
"668",2013,"Virgin Islands",-4.56934224229674,-0.281443493099122,31.5264412633298,3.415760171619,-1.0087482962246,234.674508091099
"669",2014,"Virgin Islands",-4.67823259943589,0.527979656709449,16.6438576720293,1.87667504141999,1.54088238192358,154.167245176413
"670",2015,"Virgin Islands",-5.38461516701822,0.20562333008495,27.896788100373,2.86701003612052,3.2588800551178,598.217856155065
"671",2016,"Virgin Islands",-5.17980364891055,0.634963856023712,16.15332031815,1.99751769335819,1.52009160591373,193.382513063321
"672",2017,"Virgin Islands",-6.45063125016367,0.780936146566963,24.8905628486985,2.6248218730541,2.47844932175729,275.692689843817
"673",2018,"Virgin Islands",-6.55212692397567,0.985485518229176,24.4897490617906,2.59813412503058,2.52975079550382,143.527706125683
"674",2019,"Virgin Islands",-6.80562581100569,1.24658871581372,31.5275978228327,3.04309388318417,0.285794120249047,126.356643612609
"675",2020,"Virgin Islands",-7.70554092227238,0.946967779524649,16.057087004003,-1.40120151550587,22.8523975295,248.501880022092
"676",2021,"Virgin Islands",-5.16259324443376,0.119616682116371,21.0036668534872,-0.514430957724175,1.77705337311003,192.62448072007
"677",2022,"Virgin Islands",-7.17656475567234,1.18412332829978,29.4373982147502,3.69849955480653,1.94628479215354,279.709753110956
"678",2013,"Puerto Rico",-4.05251343403887,0.125537562154074,29.9241011141744,21.6953806158912,3.0295852552871,18.4609421401457
"679",2014,"Puerto Rico",-4.18658978406969,0.65980661764471,20.0978957634218,2.88099952219553,2.88933514887282,446.568347872588
"680",2015,"Puerto Rico",-3.20794151351888,-0.270627343337885,26.5951942127085,0.220850153684735,1.61987273991653,735.432313733995
"681",2016,"Puerto Rico",-3.22621368344506,0.184610916714093,18.5401629547801,1.36514181120947,1.52399254403935,789.798024565295
"682",2017,"Puerto Rico",-3.4081530375084,0.325644074043906,20.9291122583147,1.80186410473042,2.78394703718558,299.933016556621
"683",2018,"Puerto Rico",-4.14295782068802,0.659986148727626,26.4421582561887,3.20827111566311,3.04737211047877,555.375770996625
"684",2019,"Puerto Rico",-3.16181558466771,0.192451008141231,32.0685439048774,2.62700085708329,1.12015677114365,434.113953396126
"685",2020,"Puerto Rico",-3.84835870525172,0.0984876986016277,13.7801328159771,2.61866052551333,3.79630440563113,156.612421466643
"686",2021,"Puerto Rico",-3.29852102666209,0.0968711593295382,15.7559829719526,3.36618161009118,4.17614208597662,114.553037621282
"687",2022,"Puerto Rico",-3.61671115948277,0.189647835765214,15.3356899042776,3.36638914831205,3.65653260207772,143.748331788466
"688",1997,"US",-9.29807800970897,1.79979568492165,18.3588897838737,3.08801287581651,2.45299250545027,449.280113629124
"689",1998,"US",-9.45941107467241,1.85716386973557,28.7276007709193,2.71917541583911,2.3527881625798,307.87125242707
"690",1999,"US",-9.4368230826243,1.82520882301645,21.375938015185,2.28554228375677,2.79527670741257,289.370726393106
"691",2000,"US",-10.4529362842645,1.9835136779018,23.6163045882853,2.66904467950772,2.82225654918108,240.13644257041
"692",2001,"US",-10.2746100683796,1.9307724301637,26.9510569307993,2.86699334551763,2.6357143695862,231.375267525547
"693",2002,"US",-8.56182434106539,1.52698243492221,9.18587282403101,-0.854989754792256,4.06210238728742,551.153389186622
"694",2003,"US",-4.79104022502295,0.772128951014337,19.9431805819343,1.41755931177779,1.16876279984293,2732.98718989135
"695",2004,"US",-4.68159900030639,0.411576610338412,29.5264713569911,1.99560715168269,1.5475489372567,3514.73200554357
"696",2005,"US",-4.85571361604485,0.272310913831104,29.1467508706172,2.41958415542455,1.73488801586069,3801.11374886044
"697",2006,"US",-5.0024042587467,0.395045603868913,28.1515893397071,2.52999313438181,1.87885777075177,3770.78249717916
"698",2007,"US",-4.72212774685774,0.515070928239749,29.3606470998435,2.13764150032602,1.41155400423564,1860.56957777461
"699",2008,"US",-4.81519068469078,0.154356074243984,30.4433388086259,2.49617265815671,3.02708044829834,691.74720657286
"700",2009,"US",-4.43897298482067,0.532104698969692,10.3282767622797,1.54044229446634,2.21941041969414,893.934477213807
"701",2010,"US",-4.73594759054987,0.446315030478946,27.2228769650012,2.15708199523443,1.86551853694926,4407.19127245905
"702",2011,"US",-5.13994642126966,0.201342935556533,27.2732428088796,2.78935723916345,2.77026885570261,7724.76104406395
"703",2012,"US",-4.57876109148219,0.45537886132129,22.2344034077311,1.68267331878737,2.09143152986837,3899.19738722492
"704",2013,"US",-4.58332771447767,0.213674452871682,21.7571073536153,1.60354561185918,2.23416690686274,3498.11770961447
"705",2014,"US",-4.55879879426151,0.424991948827635,21.4090567494217,1.49392800963104,2.23073179537004,2951.84323861449
"706",2015,"US",-4.85272107041255,0.278390108845857,31.0848258009395,2.64700733676961,2.17430963458604,5745.63306300323
"707",2016,"US",-4.63959708754051,0.387080061445392,27.6462228158164,2.26613278477294,1.99206102031171,4390.36234699841
"708",2017,"US",-4.57347250517001,0.689281314679365,25.7117048398336,1.97564329921317,1.77034663659026,2283.39544195245
"709",2018,"US",-4.71826952063522,0.541011184161814,28.8155006385708,2.46361174018981,1.96661040101656,3892.70524193201
"710",2019,"US",-4.61427249664227,0.705815255443891,31.6694138140155,2.66893242173984,1.53458118680192,958.03600042553
"711",2020,"US",-5.49879605124856,0.105753363182293,17.5565895896159,3.05930792193214,23.4076520817762,3001.73391784964
"712",2021,"US",-4.83473212457178,0.121154590311559,18.4475665081755,3.50774223063104,3.82218979505109,587.223724713224
"713",2022,"US",-3.88116412313961,0.278482289988655,16.2381572013464,1.38701785144344,1.71699674107204,2879.95318014131
